gen,best,mean,diversity,selpres,sigma
171,0.13786411965356327,0.13327513931879825,0.0014431167654777072,1.0344323806992093,0.11923076923076922
172,0.13838084696759098,0.13367057949333008,0.0015486762113893868,1.0352378772659987,0.11846153846153848
173,0.13838084696759098,0.13397539447999524,0.0015099142775338431,1.0328825491031008,0.11769230769230771
174,0.13838084696759098,0.13466851149879008,0.001602003598622451,1.027566469900681,0.11692307692307694
175,0.13844818594917324,0.13524522902603517,0.0015793017995813776,1.0236825871507933,0.11615384615384616
176,0.13844818594917324,0.13564031961685652,0.00146425357131334,1.0207008236212367,0.11538461538461536
177,0.1387672969235001,0.13602668093054043,0.0012835567845391096,1.020147635553639,0.11461538461538459
178,0.13917999896320352,0.1363976741736596,0.0013330819142563506,1.0203986234105538,0.11384615384615382
179,0.1398838107515391,0.13687266445867366,0.0011976611700017174,1.0219996177087252,0.11307692307692305
180,0.1398838107515391,0.13704969218472507,0.0011415485579917238,1.0206794960399765,0.1123076923076923
181,0.1398838107515391,0.13717232435697735,0.0011729497701834961,1.0197670077201972,0.11153846153846153
182,0.14005921669385227,0.13762740898428683,0.0011651698422060375,1.0176695015005557,0.11076923076923076
183,0.14078574303197944,0.13764247435998195,0.0013071001209607712,1.0228364731643576,0.10999999999999999
184,0.1408784327200413,0.13815591616323936,0.0011915903809428894,1.0197061163387686,0.10923076923076921
185,0.1408784327200413,0.13837933898279392,0.0012171346970479297,1.018059731717306,0.10846153846153844
186,0.14174822752825358,0.13880156961593637,0.001228335721130314,1.021229283793192,0.10769230769230767
187,0.14174822752825358,0.1389757053058323,0.0012497313939082023,1.0199496898851494,0.1069230769230769
188,0.14202689814707634,0.1392339288993299,0.0010372155667287175,1.0200595448955967,0.10615384615384615
189,0.14222117430734857,0.1396495735910968,0.001020217105480708,1.01841466930491,0.10538461538461538
190,0.14319571863452762,0.13974651121809772,0.0013323416109059152,1.0246818856969304,0.10461538461538461
191,0.14319571863452762,0.14020463597200328,0.0010547297610789704,1.0213336930108474,0.10384615384615384
192,0.14369879999890722,0.1405891968024467,0.0011661403267529495,1.0221183651886858,0.10307692307692307
